track_id,song_id,mode_confidence,end_of_fade_in,key_confidence,year,duration,time_signature_confidence,title,start_of_fade_out,analysis_sample_rate,time_signature,tempo,artist_id,artist_name,artist_hotttnesss,key,release,loudness
TRHMJKV128F42B77C9,SOFGGPN12A8C13E43C,0.412,0.191,0.01,2000,309.75955,0.887,Can't Give It Up,294.888,22050,4,86.456,ARUZRFN1187B98AC05,Bone Thugs-N-Harmony,0.555138322,10,BTNHRESURRECTION,-5.435
TRVJYXE128F930AD10,SOLAERA12AB017E2E1,0.394,0,0.423,2000,316.13342,0.618,Inside black,316.133,22050,4,187.827,AR5TCXU1187FB4FEF6,Planet X,0.366496297,0,Live from Oz,-7.599
TRCKIRK128F14A666E,SOFTTJX12A6D4FC049,0.607,2.107,0.836,2006,215.03955,0.997,Claro Y Meridiano,205.253,22050,5,143.766,ARGB2AD1187FB474D7,Grupo De Expertos Solynieve,0.333072472,9,Alegato Meridional,-8.655
TRPOBLL128F933E951,SONPFQH12AB0186E73,0.209,0.212,0.111,1996,290.71628,0.511,Moon,280.288,22050,1,133.222,AR2Y4271187FB509B8,Waldeck,0.476408191,9,Northern Lights,-14.825
TRMXUMQ128F92D7BB9,SOUERAW12AF72A2C89,0.553,2.554,0.49,2005,230.1122,0.273,Dos Cosas Ciertas,230.112,22050,4,91.92,AR1LT8R1187B9B7111,Ozomatli,0.558643832,8,Live At The Fillmore,-6.422
TRSYHVZ128F4262873,SOBFFVO12A8C136FEF,0.349,0.247,0.032,2008,293.14567,1,Kopf oder Zahl (Robot Koch Dirty Sneakers Remix),285.936,22050,4,123.992,ARYH64T1187FB5C516,Jennifer Rostock,0.506721374,11,Kopf oder Zahl,-5.202
TRMYVDD128F1494D74,SOQZGSV12A6D4FAA23,0.444,0.421,0.247,2007,257.88036,0,The Thin Man,251.762,22050,4,112.379,ARSFARZ1187FB3C60F,Kristin Hersh,0.424010713,2,Learn To Sing Like A Star,-9.69
TRSDVLV128F426CF86,SOQOSXB12A8C137726,0.158,0,0,1975,333.68771,0.036,To The Last Whale: a) A Critical Mass b) Wind On The Water,322.305,22050,4,107.905,ARUZZ961187B98C10C,Crosby & Nash,0.409688285,4,Wind On The Water,-15.66
TRNHHOK128F92DEA78,SOITJIB12A8C14022F,0.475,0,0.402,2006,234.03057,0.372,Die Welt,227.915,22050,4,151.85,ARH8HCT1187B9AF0C5,Christina St\xc3\xbcrmer,0.230746156,0,Lebe Lauter,-5.995
TRJDOWQ12903CF14F6,SOTLHPP12AB0188D62,0.678,0.194,0.995,2001,253.64853,0.679,Ghastly Fancies,250.207,22050,4,110.057,AR4NL4T1187B9B4779,Alastis,0.335204669,11,Unity,-8.032
TRRFKRX128F429AA01,SOEWOYU12A8C13B0AE,0.518,0,0.434,1988,190.95465,0.214,O Berce Do Sol,185.487,22050,4,206.654,ARHBYTA1187FB3C812,Luar Na Lubre,0.419860994,9,lo mejor de  Luar na Lubre,-8.159
TRZCDJA128F1476469,SOSGDWM12A6D4F71AA,0.574,0,0.465,2000,234.4224,0.971,El rebelao (Malague\xc3\xb1a),218.848,22050,5,137.099,AR19DTT1187FB3FA4A,Jose Merce,0.338817131,3,Quebrando el Aire,-16.25
TRUIRXP12903CE30D5,SONLHJK12AF72A88C4,0.522,0.073,0.567,1988,453.3024,1,Stations Of The Cross,446.288,22050,4,127.73,ARAH4TU1187FB51D28,Bill Laswell,0.404039734,2,Hear No Evil,-24.424
TRQACUH128F931B1AA,SOJZSCM12A58A7C98E,0.594,0,0.811,2002,296.88118,0.499,Remix: Don't Deny Your Love,282.587,22050,4,105.835,AR7BMMV1187FB5B2D7,Robben Ford,0.383877494,1,Blue Moon,-5.543
TRFLACT12903CDD2B1,SOJMMSX12AC3DF80A9,0.215,0,0.003,1991,151.90159,0.851,Le Courage Des Oiseaux,147.168,22050,4,127.51,ARZPKBI1187FB3701B,Dominique A,0.393656894,11,A L'arriv\xc3\xa9e,-11.743
TRGGQIP128F42495B9,SODSTHR12A58A77A47,0.475,0.205,0.507,1988,221.43955,0.944,Get Up_ Start Dancing,207.656,22050,3,113.435,ARWPZ8O1187B98EB75,Latimore,0.330271628,5,Slow Down,-12.837
TRSMGPT128F92D848A,SOREXKS12A8C143A22,0.368,0.107,0.046,2008,228.46649,0.848,Kaipuun Lohduton Tie,222.708,22050,4,115.974,ARIPWMK1187FB41E71,Plutonium 74,0.365087859,8,Peittoalueen Ulkopuolella,-11.986
TRTSXPF128F93275D9,SOHAIIT12AB0187712,0.591,0,0.772,2009,460.59057,0.866,Green Green Grass (EP Version),437.992,22050,4,110.735,ARZ5CQT1187FB4CF24,The American Analog Set,0.405815599,0,Hard to Find: Singles and Unreleased 2000-2005,-9.541
TRJAOQT128E0786AD4,SOXTIMQ12A6702100E,0.424,0.334,0.625,2001,284.13342,0.647,Middle Of The Night (Album Version),269.595,22050,4,155.436,ARO9ZL51187B9B50D9,Rick Braun,0.388521526,9,Kisses In The Rain,-7.313
TRXIRVC128F429FDFA,SOSWNTS12B34F1EB6E,0.404,0,0.474,2002,176.48281,0,21X,176.483,22050,4,191.514,AR1VW3D1187B9B8BE5,Claudio Baglioni,0.390321955,4,Sabato Pomeriggio/2nd New Packaging,-13.927
TRXMBHG128F4239148,SOABEMA12A8AE4867A,0,0.235,0,2007,460.06812,0,Waiting 4,449.126,22050,4,123.966,ARY1F0T1187FB4F61E,Peter Gelderblom,0.340766417,2,Mountain Deluxe 02,-8.453
TRJTRMM128E078A354,SODLAYV12A6701FA62,0.423,5.283,0.044,1989,347.29751,0.881,The Ballad Of Hollis Brown,330.902,22050,3,82.969,ARCMOUY1187FB46CFC,Neville Brothers,0.42056983,10,Yellow Moon,-23.854
TRPJLJW128F92DAD36,SOVOLUL12AAF3B4D7E,0.584,0,0.706,2003,234.37016,1,Full Blown,234.37,22050,4,92.495,ARYXV5N1187B9B9F31,El Da Sensei,0.349728063,7,7Heads R Better Than 1 Vol. 1: No Edge-Ups In South Africa,-9.24
TRCFSPS12903CC6565,SOGXYUJ12AB018A1A0,0.679,0,0.531,2004,220.23791,1,Leaving,212.979,22050,4,117.374,AR5UA0T1187B9A6773,Language of Flowers,0.331743582,10,Songs About You,-8.481
TRMESOT12903CBF9AB,SOLKISM12AB018DBDD,0.521,2.183,0.71,1998,499.04281,0.778,Le dernier appel de la guerre,499.043,22050,3,180.027,AR1JZ5M1187B99CC7A,Minimum Vital,0.361569867,8,Au Cercle De Pierre...,-6.915
TRLQSGE128F93124F9,SORHXCI12AB017F47A,0.339,0,0.485,2004,228.38812,0,Se Esta Haciendo Tarde,217.542,22050,4,180.024,ARU7T591187FB51875,Maldita Nerea,0.499972969,2,Cuarto Creciente,-7.939
TRXOWJW128F4284FFC,SOYAJGV12A8C13A340,0.588,2.978,0.643,1963,204.59057,1,El Prince,198.153,22050,4,118.58,ARD9RX41187FB3FD5F,Paul Desmond,0.417850392,5,Greatest Hits Series--Paul Desmond,-17.474
TRSNHFA128F93593E4,SOTHGCG12AF729C0CE,0.317,0.249,0.149,1984,92.62975,0,Silence,86.158,22050,1,91.578,ARQCXGF1187B992720,Septic Death,0.396398713,0,P.E.A.C.E / War,-7.991
TRIBTED12903CDEA0A,SOGADQS12AB018AC4C,0.176,0.131,0.216,2009,224.86159,0.355,Plague Doctor,212.573,22050,4,94.992,ARYAF9M1187FB375FA,Bloodbound,0.376679945,7,Tabula Rasa,-3.632
TRJOZMI128F92E98E6,SONKFVJ12AB017F29C,0.379,0.212,0.566,2004,230.5824,0,You Get What You Pay For,203.918,22050,4,173.302,ARTOG3A1187FB56AD1,Anvil,0.454445848,2,Back To Basics,-7.501
TRKNQUR128F429C8D0,SOYWUPL12A8C13DE28,0.399,0.104,0.164,2007,305.05751,0.944,Haze,294.83,22050,4,89,ARFP9DY1187B9B40A8,EZ Rollers,0.498770073,4,Conductor,-6.582
TROYTYV128F42318F6,SOTBOKS12A8AE47042,0.321,2.496,0.406,2005,277.13261,0.699,Skateland,259.541,22050,4,145.672,AR3I1UO1187B99437A,The Life And Times,0.426540411,2,Suburban Hymns,-8.856
TRKAIME128F92C9843,SOMBERL12AF729E0E6,0.386,0,0.475,2008,91.37587,0.656,Racing Day,86.1,22050,4,181.824,ARDTPFU11E2835C115,The Backyardigans,0.433340552,5,The Backyardigans: Born To Play,-7.2
TREAJKW12903CB27F3,SOYNZEY12AB0188590,0.619,0,0.664,1995,172.93016,1,Never Leave Me,167.538,22050,3,75.677,ARF04KN1187B993DA8,Gale Storm,0.317902128,1,Gale's Great Hits,-18.153
TRQUHKU128F9343EC0,SOGZUVU12AB0186ECF,0.681,0.682,0.774,2007,354.01098,1,It's a Shame,336.968,22050,4,93.113,ARKUAXS11F4C841DEB,Jazz Addixx,0.328194413,5,Oxygen Refreshed (Instrumentals),-11.362
TRFKPOE128F4289112,SODRWXO12A8C1377C6,0.926,0.403,1,1992,177.52771,0.279,Tropical Depression,168.565,22050,1,105.687,AROWH4C1187B9B11CB,Alan Jackson,0.598933825,7,Greatest Hits Volume II,-9.171
TRWKJGE128F9304998,SODAFPE12AAF3B262E,0.682,0,0.79,2009,447.84281,0.407,Treat Me Right,444.592,22050,4,124.986,ARP13KR11A348F0727,Tony Lionni,0.405122646,1,Treat Me Right,-9.679
TRPDQCU128F930B485,SOEHKUI12AB01855E7,0.193,4.621,0,2009,264.85506,0.545,Kings Black Magic,238.881,22050,7,136.135,ARTZEBI12298900675,Lady Of The Sunshine,0.405069698,2,Smoking Gun,-10.9
TRYRVUG128F422CAC9,SONBVZL12A8AE462E8,0.496,0.316,0.566,2007,343.14404,0.691,Shut Up (Hellfish Remix),337.81,22050,4,192.835,ARD18551187B99D56D,Shitmat,0.376966724,7,200,-10.11
TRFACJI128F4262009,SOVOGEO12A8C1323D6,0.861,2.955,0.798,1987,275.27791,0.08,I Don't Have To Crawl,255.878,22050,4,92.401,AR3R83L1187B9B01B0,Rosanne Cash,0.513897736,1,King's Record Shop,-7.462
TRIUGPB128F14890F4,SOZILJQ12A6D4F63AB,0.136,0,0,2006,414.87628,0.749,From the Gardner Meditations: Memoirs of a Frozen Summer,388.65,22050,3,88.297,AR6MIU31187B994603,Stefon Harris,0.378398546,6,African Tarantella,-18.148
TRVINVE128F147BD6A,SOATJXU12A6D4F7484,0.556,0.287,0.56,2004,268.77342,1,Favorite Things (12? Version),257.538,22050,7,91.14,AR4WA5Y1187B9AC434,PTP,0.510394725,5,Side Trax,-10.165
TRTCOVW128F422E443,SOIGOZG12A8AE46919,0.449,0,0.648,1992,339.3824,0.464,Mascagni: Cavalleria Rusticana: Perche m'hai fatto sogno... Voi lo sapete,311.635,22050,3,128.875,AR8FTCL1187FB3FE39,Pietro Mascagni,0.428438109,5,Cavalleria Rusticana,-20
TRQTRYR128F427725D,SOMLNTS12A8C136C4B,0.273,0,0.112,1974,236.56444,0,Nobody's Child,236.564,22050,1,83.882,AR1CB5G1187B9AFB8E,Electric Light Orchestra,0.531399329,1,Eldorado,-10.385
TRSSRIJ128F146AFA2,SOLGOQE12A6D4F76AC,0.636,0.258,0.639,1990,184.42404,0.174,Aeroplane,167.596,22050,4,84.985,AR4BDNG1187FB44870,Robert Palmer,0.464186402,1,Don't Explain,-18.872
TRYRENH128F92FDA0C,SONWUYV12AB017E1B4,0.124,0,0,2005,54.96118,0.413,Eat Shit,54.961,22050,3,176.902,ARLLG1E1187B99C5F7,Shattered Realm,0.400912621,7,From The Dead End Blocks Where Life Means Nothing,-5.351
TRYAVDI128F930386D,SOJITRV12AB017DBB2,0.498,0,0.517,2007,300.48608,0.67,Notkea Rotta- Kitsottaa (Kiki.Ill Remix Re-Edit),291.248,22050,4,150.036,AR3PIN11187B996738,The Nam Shub of Enki,0,11,Destroy Everything,-10.444
TRICMEQ128F933C0FE,SOZOJRI12AB01861B5,0,0.125,0,2010,91.61098,0.822,Hearts That Strangle,82.286,22050,4,90.962,ARC2BI11187B9ABAD7,The Maccabees,0.498788028,6,Love You Better,-13.498
TRMTWOF128F147EA43,SOAABDH12A6D4F7658,0.893,0.277,0.83,1999,215.14404,0.299,Prefiero,206.002,22050,4,205.734,AR8EDG51187FB41A08,Gary Hobbs,0.389765518,7,Despues De Ti,-9.103
TRUNQUT128F9350E60,SOMRWVE12AB0188BDE,0.517,0,0.476,2009,281.59955,1,My Life Would Suck Without You,281.6,22050,4,129.997,ARJGIOD1187B9AE920,Kelly Clarkson,0.684478823,6,Sun Factory 10,-5.313
TRIPWGE128F92C6822,SOEJTPH12A8C140262,0,3.843,0,1997,367.56853,1,Future Days (Blade Runner Mix),354.801,22050,4,139.431,AR94EZ61187B990729,Can,0.419685082,2,Sacrilege,-6.066
TRQQJDL128F4284E73,SOUOCLG12CF5F8703E,0.23,0,0.59,2004,300.82567,0,The Good Times Are Killing Me,273.502,22050,1,93.974,AR6AY7W1187B9AC569,Modest Mouse,0.613120164,5,Baron Von Bullshit Rides Again,-13.747
TRYYVAS128F426CF92,SOQFAOV12A8C13614A,0.428,5.103,0.46,1991,158.09261,0.939,They Didn't Believe Me,155.051,22050,4,121.044,AREA5CH1187B99500B,Pearl Bailey,0.365376765,9,16 Most requested Songs,-16.632
TRNXETR128F92F95DF,SOPXSVQ12AB017B943,0.494,0,0.258,2009,269.7922,1,D.I.L.E.M.M.A.,262.287,22050,4,145.034,ARIXP8W1187FB4EDF1,Grammatics,0.387202602,10,Grammatics,-7.995
TRNRCSJ128F424A4F6,SOFCXME12A8C133D6A,0.047,0.27,0.289,2007,151.7971,0,Artifacts Of Desolation,151.797,22050,4,99.106,AR4G03T1187B9ABD15,Defeated Sanity,0.416025861,6,Psalms Of The Moribund,-7.249
TRJZEAX128F421C6B0,SOBBTAT12A6D4FB89E,0.29,1.001,0.018,2007,201.40363,0.599,Frenzy Eyes,198.188,22050,4,125.997,ARNHOQZ1187FB36860,Emmon,0.370563531,9,The Art & The Evil,-5.932
TRRNJMJ128F14A4542,SOCELAE12A6D4FAC43,0.468,0.312,0.394,2001,323.89179,0.489,I Saw Mommy Kissing Santa Claus,312.674,22050,3,83.365,ART2R7U1187FB46D12,Joe Sample,0.389100625,0,Making Spirits Bright,-22.992
TRKKCRO128F9316664,SOWWIVA12AB0186B85,0.484,2.101,0.435,2009,198.26893,1,How Great Is Our God,179.856,22050,4,85.937,ARF950G1187B990C46,Ben Tankard,0.36524521,0,Mercy_ Mercy_ Mercy,-11.899
TRHWEEL128F42631F9,SOINISY12A8C1390FF,0.691,0,0.341,2008,197.69424,0.266,All Night Dance Parties In The Underground Palace (album),194.653,22050,1,156.128,ARSXTD61187FB423F5,Alesana,0.643917178,11,Where Myth Fades To Legend,-4.346
TRPVMYI128F429B0B9,SOFMVMJ12A8C13D87B,0.32,0,0.435,2006,195.02975,0,Follow The Leader,191.356,22050,4,200.29,ARDRSTJ1187B98C71B,Bigwig,0.386820111,4,Reclamation,-5.563
TREPMAJ128F9304F32,SOWYXNC12AB017C2E4,0.383,2.635,0.066,2002,87.53587,0,Bloodletting,81.322,22050,1,12.549,ARW7APC1187FB3AAF7,Velvet Cacoon,0.443406533,0,Dextronaut,-26.132
TRSISGW128F92E5D54,SOOWWXR12AB017CDBF,0.343,0.084,0.082,1996,56.11057,0.912,La spremuta col caffe',56.111,22050,4,82.032,ARX1FSP1187FB55604,Bassi Maestro,0.465443035,3,Contro gli estimatori,-10.703
TRCNHGK128F9329A2D,SOZCVDA12AB01889AC,0.047,0.084,0.001,2000,244.06159,1,Ger\xc3\xbcchte (kmk Version),234.684,22050,4,119.717,ARGK9JD1187B9A295D,KiEw,0.400151581,11,Feierabend,-0.761
TRRROAP128F9326C3E,SOREGZM12AB018732D,0,0,0,2001,223.29424,0.531,One Hump or Two,217.072,22050,4,127.964,ARIVN7F1187FB5CCCA,Detroit Grand Pubahs,0.364274185,1,Funk All Y'all,-8.891
TRUEORW128F14974DA,SOOUJZE12A6D4FB9D8,0.1,0,0.071,1998,362.26567,1,Planet Shock Future Rock,322.914,22050,3,94.554,ARIW6NF1187FB408D6,Buckfunk 3000,0.302506944,2,First Class Ticket To Telos,-9.47
TRSCVRW128E0781841,SOJLMWS12A6D4F9CBA,0.869,0.859,0.474,2004,97.12281,0.66,Love You,95.092,22050,4,87.768,ARFREWD1187FB41079,Sondre Lerche,0.533642559,6,Two Way Monologue,-11.234
TRVWYXI128F4264D33,SOTDRAO12A58A799D4,0.5,0.171,0.364,1962,157.33506,0.488,I Apologise,150.657,22050,3,121.207,ARV3K201187FB3A680,Helen Shapiro,0.366586437,7,A's_ B's & EP's,-10.979
TRQCUPI128F9353C55,SOBOYQO12AB01832E5,0.624,2.293,0.453,2007,165.72036,0,Le plus beau secret,160.165,22050,4,66.29,ARO762K1187FB46BCD,Annie Blanchard,0.352459616,10,Sur l'autre rive,-10.227
TRIBLTR128F4299822,SONUWBT12A8C13ACCC,0.498,0.177,0.427,2003,193.93261,0.776,I Don't Remember (2003 Digital Remaster),183.42,22050,1,94.056,AR5R1EG1187FB3E94F,Linda Eder,0.362736015,6,Storybook,-12.236
TRKOYZH128F42B6357,SOFBOHC12A8C141411,0.526,0.311,0.693,1974,245.18485,0.328,Stealin' Watermelons,229.274,22050,4,196.673,ARJIWJH1187FB3F6B9,Elvin Bishop,0.40788797,9,20th Century Masters: The Millennium Collection: Best Of Elvin Bishop,-8.292
TRTACZT128F4228AAA,SOTWWOR12A6D4FD473,0.291,0,0.694,2007,225.09669,0.274,Fallen Snow,215.615,22050,4,150.308,ARO0ORG1187FB4CEF6,Au Revoir Simone,0.489473695,7,The Bird Of Music,-9.543
TRLOBLF128F4262CA7,SOYACZE12A8C137224,0.475,0,0.528,2003,298.00444,1,Clubstuhl,277.566,22050,3,83.361,AR8RWGO1187FB38A8F,Frank Martiniq,0.355608374,1,Neowoogie,-7.12
TRPJRVS128F1495622,SOOJMLF12A6D4F90DC,0.646,0.671,0.247,1990,168.14975,0.039,Silver Bells,158.209,22050,3,110.083,AR11NP91187B9901B4,The Roches,0.372251208,0,We Three Kings,-10.637
TRXDGJP12903CE437C,SOTAWAA12A58A7A35F,0.462,0,0.255,2004,189.43955,0.437,Over It,184.877,22050,4,128.08,AR1B1ZM1187FB4D0C5,Onelinedrawing,0.364036203,4,The Volunteers,-4.921
TRCWHXA128F92FB4D3,SOOQYSS12AB0180BD3,0.199,0,0,1998,247.19628,0,Eternal,244.309,22050,1,211.968,ARK8OHG1187B99016A,Shadows Fall,0.455558797,5,Somber Eyes To The Sky,-10.623
TRGYEXD128F4268DBB,SOHWIRX12A8C136453,0.619,0.201,0.516,1999,272.1171,0.226,Callisto Rising,267.691,22050,1,202.885,AR6C4YD1187B9B246B,BAL-SAGOTH,0.472761718,5,The Power Cosmic,-6.018
TRASTLC128F931603A,SOOIHFU12AB017E465,0.446,0,0.217,2009,202.94485,0.792,La paix des \xc3\xa9toiles,194.229,22050,4,109.024,ARE2XN81187B98BB83,Alexis HK,0.345269235,4,Les Affranchis,-12.489
TRJKJHO128F1496E8A,SOLGGKJ12A6D4F91C6,0.459,2.392,0.521,1998,482.76853,0.131,Mothership Reconnection (Slam Counterplan Mix),457.909,22050,5,125.831,AR6OEZU1187FB50247,Scott Grooves feat. Parliament/Funkadelic,0.448889829,11,Mothership Reconnection,-11.323
TRIDFTP128F92D3094,SOEILIX12A8C1428B8,0.265,0.136,0.36,1982,219.27138,0.255,Every Home Should Have One,206.565,22050,4,103.353,ARE3YH31187B994AAA,The Nolans,0.434029362,10,Portrait,-10.714
TRRXBTA128F42AC1B2,SOSPJQS12A8C140FE7,0.117,0.369,0.362,1995,299.36281,0,Ye Blessed Creatures,292.241,22050,1,119.83,AR56CNM1187B99442A,Judas Iscariot,0.370620402,6,The Cold Earth Slept Below,-9.617
TRMJVFB128F93393E4,SOUYJDK12AB0184083,0.541,0.315,0.623,2002,326.97424,0.309,Ballads,287.62,22050,5,99.648,ARDTJCH12496DAB617,Jan Jelinek + Computer Soup,0.345391262,5,Improvisations  Edits_ Tokyo 26.09.2001,-18.857
TRMLSSE128F4275DE9,SOQSTMS12A58A7AC66,0.729,0.103,0.915,2008,296.95955,0.678,All Summer Long (Album Version),288.583,22050,4,103.04,AR4JOEZ1187B9AE99A,Kid Rock,0.642892814,7,Rock N Roll Jesus,-3.637
TRGHIFG12903D06181,SONZWOQ12AC3DF649E,0.665,0.102,0.834,2010,244.37506,0,Breaking Out_ Breaking Down,233.599,22050,4,188.896,ARM7C1Q1187FB471C8,Bullet For My Valentine,0.609481161,4,Fever,-3.462
TRUJILQ128E0782695,SOKURBY12A58A7ABF1,0.623,0.262,0.521,1989,230.73914,1,No Victims,221.925,22050,3,161.98,AREDTBT1187B9A486D,Kirsty MacColl,0.429245871,0,Kite,-10.852
TRPOTHZ128F92CC7F3,SOTVRAS12AF72A5B54,0.439,0,0.378,2007,238.44526,0,Mugiboogie,233.744,22050,4,114.658,ARUIM291187FB3911A,Mugison,0.40358173,4,Mugiboogie,-5.011
TRCLQTG128F4264D79,SOBQWAQ12A8C13019A,0.758,3.1,0.899,1985,328.72444,0.451,Where Do The Children Go,311.74,22050,4,160.598,ARWJ9PT1187B9B3693,The Hooters,0.463497773,9,Nervous Night,-11.741
TRBBGEL128F935733A,SOMKQEO12A8C142290,0.167,0.061,0,2007,151.30077,0.463,Do We Not Live in Dreams?,145.763,22050,5,112.321,ARILYKD1187B9B6760,Franz Nicolay,0.39384118,11,Major General,-11.975
TRJKDIM128F92F2B51,SOFEYFX12A8C141968,0.566,0,0.463,2005,434.6771,0.512,Castamara,431.137,22050,4,137.96,ARAFUTU1187B9B1BE8,Jonas Steur,0.413699075,10,Year Of Trance 2009,-10.29
TRFFVMS128F92D13FD,SOTYTVS12A8C145188,0.731,2.368,0.756,2008,218.56608,0.636,Pie Jesu,206.35,22050,4,107.808,ARWD3QD1187FB51DC0,Katherine Jenkins / Steffan Hughes,0.424987445,7,Sacred Arias,-15.305
TRKBEBA128E0788A1D,SOFPBHC12A6701CD28,0.628,0.27,0.918,1990,123.6371,0.59,Find Out Why,119.501,22050,1,186.613,AR9AM2N1187B9AD2F1,Inspiral Carpets,0.398547535,4,Greatest Hits,-3.565
TREULWY128F4249427,SOLLPWL12A58A762BC,0.424,0.253,0.264,2006,47.38567,1,Inici,43.241,22050,3,220.114,ARG17O11187FB4A8DA,La Troba Kung-F\xc3\xba,0.371176695,2,Clavell Morenet,-11.687
TROCAKJ128F933C7A4,SOZIZNG12AB0184285,0.226,0.173,0.014,2007,237.40036,0.088,Over the Rainbow,227.492,22050,4,140.075,ARKT7ST1187B9952BF,Anne Ducros,0.3508136,5,Urban Tribe,-10.463
TRAKMHN128F4293646,SOXAQOX12A8C13E109,0,0.067,0.006,2005,443.74159,0,Oceans (Deep Blue Sea Mix),438.166,22050,4,139.995,ARYQ4R11187B9A839F,Cosmic Culture,0.302704185,8,Oceans,-5.511
TRXQSPC12903CA78B8,SOWOHOM12AB018592F,0.217,2.873,0,2006,380.65587,1,Cobalt (Scope),373.777,22050,3,110.026,AR4MSYI1187FB4B3C5,Bola,0.546875468,0,Shapes,-11.7
TRBDEKL12903D0CD42,SOCYWOA12AAF3B3BDB,0.296,0,0.248,1997,179.87873,1,It's Yourz,175.897,22050,4,94.2,ARVTAI41187B9B8B67,Wu-Tang Clan,0.590800355,9,Live at Montreux 2007,-11.046
TRPARYJ128F4298F1B,SOFMACH12A8C13E6D3,0.644,3.338,0.54,1995,378.46159,0.529,Tiny Tears,357.663,22050,3,139.315,ARLF1C31187B9AC1A6,Tindersticks,0.408014467,4,The BBC Sessions,-11.933
TRLAPDK12903CEC062,SONJDHE12A8C131B02,0.39,0,0.207,2008,275.12118,1,Drive Your Car (Grovesnor's Rebel Quarter Version),267.831,22050,4,117.995,ARKVDXK1187FB4DB1A,Grovesnor,0.378938844,10,Drive Your Car - EP,-9.841
TRJECEX128F931EF1F,SOXNZUH12AB018393F,0.656,0.7,0.77,2009,163.65669,0.999,Happy Up Here,157.06,22050,4,103.524,ARDA9NZ1187FB3A825,Royksopp,0.545834725,1,Happy Up Here,-3.844
TRDAGCW128F92C5423,SOZVFKO12A8C142765,0.348,0.194,0.171,1994,200.72444,0,Creeping Around,194.664,22050,1,96.755,ARWNI4U1187FB37DEC,Portastatic,0.309801468,1,I Hope Your Heart Is Not Brittle,-13.459
TRNRCNB12903CCC0B8,SOFLVDY12AB0187108,0.575,0.262,0.49,2004,226.79465,0,Champagne & Cigars,214.576,22050,4,94.495,ARRPMC11187B9ABCDE,Timo R\xc3\xa4is\xc3\xa4nen,0.43777352,9,Lovers Are Lonely,-8.18
TROCYAG128F148DEE1,SOIOEPU12A6D4F9980,0.24,0,0,2007,208.48281,0.201,A Seta,205.247,22050,4,116.53,ARUO82G1187FB4C76D,OIO AI,0.329300392,1,OIO AI,-7.216
TRWAQZH128F422A823,SOWTINO12A6D4FAAC5,0.395,2.281,0.32,2007,195.00363,0.515,Summermelody,191.367,22050,4,143,AR4GGU41187FB44AAA,H2K,0.227237734,0,Summermelody,-4.439
TRHUMBD128F426B29C,SOWHVGC12A8C134B60,0.345,0,0.39,2003,252.76036,0,Calne,248.494,22050,4,219.664,ARYLSGC11F43A69EF6,Los Amigos Invisibles,0.370679834,5,The Venezuelan Zinga Son Vol. 1,-5.79
TRUOSWG128F428B579,SOJXEBE12AF72A1A07,0.653,0.334,0.694,1983,248.68526,0.906,Stand And Be Counted,232.165,22050,4,123.499,AR0ZTBS1187FB46757,Krokus,0.49401114,9,Head Hunter,-12.89
TRXMYYF128F934B90A,SOANPWC12AB0186503,0.25,0,0.007,2007,104.61995,0.466,Expression Of Immunity To God,102.383,22050,4,114.818,AR04HVF1187FB39482,Demiricous,0.317835098,0,Two (Poverty),-4.971
TRGLJOV128F92E3BAB,SOMUPOU12A8C1409DF,0.312,0.473,0.331,2006,247.50975,1,We Got The Groove,235.601,22050,5,100.191,ARRAAOJ1187B9B487F,Gerald Albright,0.381588561,5,New Beginnings,-8.428
TRBKEDP128F9352EC7,SOCDQPV12AB018667F,0.41,0.171,0.26,2009,137.69098,1,Nothing Left,131.396,22050,4,132.009,AREEEXU1187B9A9E66,Ektomorf,0.426318582,4,What Doesn't Kill Me...,-3.878
TRYCSNT128F933A71D,SOGIIQL12A58A7675E,0.451,0.23,0.624,1982,298.1873,0.753,Lost Weekend,291.747,22050,4,109.714,ARHQ5R41187B98BE5E,Wall Of Voodoo,0.398453187,4,Lost Weekend,-13.955
TRNRNWF128F14530C0,SOPLUOT12A6D4F7AC3,0.464,0,0.442,1998,209.81506,1,Intergalactic,209.815,22050,4,106.088,ARLHO5Z1187FB4C861,Beastie Boys,0.575488703,2,Solid Gold Hits,-6.766
TRRRVUJ128F4277E4D,SOFNJJP12A58A7E96F,0.501,0,0.532,2008,232.93342,0,20 Centuries (Album Version),224.136,22050,4,139.268,AR1GNTB11C8A4225A1,Rootz Underground,0.41909666,11,Movement,-5.145
TRPYJUJ12903CE8975,SOTFZCP12AC3DF7F5A,0.308,0.177,0.017,2010,163.94404,0,Singapore,154.68,22050,4,79.632,ARG6SK51187B99A03C,Matthew Herbert,0.416615995,5,ONE ONE,-16.222
TRBUDQC128F9313D52,SOYTPRO12AB0183AF0,0.473,0.127,0.107,2006,292.88444,0.654,The Ring Of The Ancients,286.407,22050,4,189.672,ARKXYQ91187B99136F,White Skull,0.404913864,6,The Ring of the Ancients,-3.648
TRCARUN128F1471832,SOWISIK12D021B3E08,0.539,0,0.597,2006,254.98077,0.877,It Hurts,243.815,22050,4,150.009,ARXQW9Z1187FB4D183,Angels and Airwaves,0.537416569,9,We Don't Need To Whisper,-7.78
